name	prize	Category	Division
IL16	4.0887	Secreted Factors	Matrisome-associated
SPP1	8.2863	ECM Glycoproteins	Core matrisome
FGA	3.833	ECM Glycoproteins	Core matrisome
ANXA2	7.5927	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.8275999999999994	ECM Glycoproteins	Core matrisome
ANXA1	2.6365	ECM-affiliated Proteins	Matrisome-associated
PLG	8.9653	ECM Regulators	Matrisome-associated
COL17A1	2.8658	Collagens	Core matrisome
MXRA5	6.3309999999999995	ECM Glycoproteins	Core matrisome
SERPINA1	3.2071	ECM Regulators	Matrisome-associated
TNC	3.9576000000000002	ECM Glycoproteins	Core matrisome
ANXA5	2.7790999999999997	ECM-affiliated Proteins	Matrisome-associated
KNG1	3.2218	ECM Regulators	Matrisome-associated
FNDC1	5.0411	ECM Glycoproteins	Core matrisome
LTBP1	2.2827	ECM Glycoproteins	Core matrisome
SEMA4B	4.5203	ECM-affiliated Proteins	Matrisome-associated
VCAN	4.7949	Proteoglycans	Core matrisome
IGFBP3	2.0288	ECM Glycoproteins	Core matrisome
S100A9	7.3117	Secreted Factors	Matrisome-associated
ELFN2	3.5219	ECM-affiliated Proteins	Matrisome-associated
SEMA4C	2.1705	ECM-affiliated Proteins	Matrisome-associated
FBLN2	2.7191	ECM Glycoproteins	Core matrisome
TGM2	4.7447	ECM Regulators	Matrisome-associated
THBS2	3.7056	ECM Glycoproteins	Core matrisome
FN1	2.1541	ECM Glycoproteins	Core matrisome
MUC1	2.2659	ECM-affiliated Proteins	Matrisome-associated
VTN	2.198	ECM Glycoproteins	Core matrisome
HRNR	4.9963	Secreted Factors	Matrisome-associated
SERPINC1	4.7653	ECM Regulators	Matrisome-associated
ANXA4	2.0601	ECM-affiliated Proteins	Matrisome-associated
SERPINA10	2.6558	ECM Regulators	Matrisome-associated
SERPINH1	2.0705	ECM Regulators	Matrisome-associated
ANXA3	7.3019	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.8945	ECM-affiliated Proteins	Matrisome-associated
F13A1	2.4882	ECM Regulators	Matrisome-associated
TNXB	5.1683	ECM Glycoproteins	Core matrisome
SEMA4D	2.4503000000000004	ECM-affiliated Proteins	Matrisome-associated
PRG4	5.6142	Proteoglycans	Core matrisome
SFTPB	2.5010999999999997	ECM-affiliated Proteins	Matrisome-associated
COL3A1	5.9373000000000005	Collagens	Core matrisome
EMCN	7.1908	ECM-affiliated Proteins	Matrisome-associated
SERPINB6	2.3573	ECM Regulators	Matrisome-associated
ADAMTSL3	4.1333	ECM Regulators	Matrisome-associated
SPOCK2	9.14	Proteoglycans	Core matrisome
ABI3BP	3.4643	ECM Glycoproteins	Core matrisome
S100A16	3.6748	Secreted Factors	Matrisome-associated
S100A13	4.1737	Secreted Factors	Matrisome-associated
CTF1	2.4499	Secreted Factors	Matrisome-associated
COL1A1	6.587	Collagens	Core matrisome
LAMA3	2.5459	ECM Glycoproteins	Core matrisome
ADAMTSL4	2.2659000000000002	ECM Regulators	Matrisome-associated
VWA1	3.0892	ECM Glycoproteins	Core matrisome
FGB	3.6369000000000002	ECM Glycoproteins	Core matrisome
POSTN	2.4491	ECM Glycoproteins	Core matrisome
COL16A1	2.8674	Collagens	Core matrisome
LAMB2	3.1540999999999997	ECM Glycoproteins	Core matrisome
F9	3.3993	ECM Regulators	Matrisome-associated
FBN1	3.7567	ECM Glycoproteins	Core matrisome
WISP2	2.3404	ECM Glycoproteins	Core matrisome
S100A4	2.7233	Secreted Factors	Matrisome-associated
CHRDL1	4.8616	Secreted Factors	Matrisome-associated
CLC	3.0337	ECM-affiliated Proteins	Matrisome-associated
PAPPA	3.8377	ECM Regulators	Matrisome-associated
ANGPTL2	3.6206	Secreted Factors	Matrisome-associated
SDC2	6.3228	ECM-affiliated Proteins	Matrisome-associated
TECTA	4.8262	ECM Glycoproteins	Core matrisome
ANXA7	2.9059	ECM-affiliated Proteins	Matrisome-associated
MEGF8	2.2421	Secreted Factors	Matrisome-associated
SPAM1	7.2111	ECM Regulators	Matrisome-associated
FGF16	10.421399999999998	Secreted Factors	Matrisome-associated
PRG3	2.4318999999999997	Proteoglycans	Core matrisome
IL9	4.8225	Secreted Factors	Matrisome-associated
ADAMTS3	2.2575000000000003	ECM Regulators	Matrisome-associated
KY	2.783	ECM Regulators	Matrisome-associated
FREM3	3.7628	ECM-affiliated Proteins	Matrisome-associated
ANGPTL7	2.8179	Secreted Factors	Matrisome-associated
NTN1	5.4977	ECM Glycoproteins	Core matrisome
