name	prize	Category	Division
IL16	5.2151	Secreted Factors	Matrisome-associated
SPP1	8.162099999999999	ECM Glycoproteins	Core matrisome
FGA	4.5992999999999995	ECM Glycoproteins	Core matrisome
ANXA2	3.4068	ECM-affiliated Proteins	Matrisome-associated
MFAP1	3.7205000000000004	ECM Glycoproteins	Core matrisome
SPARCL1	6.3493	ECM Glycoproteins	Core matrisome
PLG	4.6129999999999995	ECM Regulators	Matrisome-associated
COL17A1	3.4337	Collagens	Core matrisome
MXRA5	6.5733999999999995	ECM Glycoproteins	Core matrisome
TNC	2.3454	ECM Glycoproteins	Core matrisome
ANXA5	2.0544000000000002	ECM-affiliated Proteins	Matrisome-associated
ZFP91	2.2963	Secreted Factors	Matrisome-associated
KNG1	5.6875	ECM Regulators	Matrisome-associated
FNDC1	3.3734	ECM Glycoproteins	Core matrisome
ADAM9	5.1919	ECM Regulators	Matrisome-associated
LTBP1	2.1092	ECM Glycoproteins	Core matrisome
LTBP2	3.1321	ECM Glycoproteins	Core matrisome
ADAM17	3.0751	ECM Regulators	Matrisome-associated
VCAN	3.3784	Proteoglycans	Core matrisome
HSPG2	2.8742	Proteoglycans	Core matrisome
ELFN2	3.5583	ECM-affiliated Proteins	Matrisome-associated
THBS2	2.4171	ECM Glycoproteins	Core matrisome
MUC1	2.1531000000000002	ECM-affiliated Proteins	Matrisome-associated
S100A11	3.3253	Secreted Factors	Matrisome-associated
SEMA4D	2.3285	ECM-affiliated Proteins	Matrisome-associated
PRG4	5.428100000000001	Proteoglycans	Core matrisome
S100A8	2.6524	Secreted Factors	Matrisome-associated
COL3A1	2.2062	Collagens	Core matrisome
EMCN	2.0416	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	5.119	ECM Regulators	Matrisome-associated
LAMA4	2.1138000000000003	ECM Glycoproteins	Core matrisome
MUC21	8.682400000000001	ECM-affiliated Proteins	Matrisome-associated
S100A13	2.0907	Secreted Factors	Matrisome-associated
PLXNC1	2.9398999999999997	ECM-affiliated Proteins	Matrisome-associated
COL1A1	2.3122	Collagens	Core matrisome
SERPIND1	2.673	ECM Regulators	Matrisome-associated
POSTN	4.838	ECM Glycoproteins	Core matrisome
FSTL1	2.4353	Secreted Factors	Matrisome-associated
AEBP1	2.0858	ECM Glycoproteins	Core matrisome
S100A6	2.0818	Secreted Factors	Matrisome-associated
LAMB2	2.5622	ECM Glycoproteins	Core matrisome
TGFBI	2.6593999999999998	ECM Glycoproteins	Core matrisome
F9	2.979	ECM Regulators	Matrisome-associated
FBN1	5.6831	ECM Glycoproteins	Core matrisome
SDC1	2.5504	ECM-affiliated Proteins	Matrisome-associated
S100A7	3.4538	Secreted Factors	Matrisome-associated
CHRDL1	2.7208	Secreted Factors	Matrisome-associated
PAPPA	3.4141	ECM Regulators	Matrisome-associated
ANGPTL2	2.5244	Secreted Factors	Matrisome-associated
LAMC1	2.1124	ECM Glycoproteins	Core matrisome
TSKU	2.1131	ECM Glycoproteins	Core matrisome
HMCN2	2.3691	ECM Glycoproteins	Core matrisome
TECTA	3.1155	ECM Glycoproteins	Core matrisome
ANXA7	3.9406	ECM-affiliated Proteins	Matrisome-associated
ADAM28	2.001	ECM Regulators	Matrisome-associated
COL19A1	4.0703	Collagens	Core matrisome
IGFBP1	2.2522	ECM Glycoproteins	Core matrisome
SPAM1	4.6133	ECM Regulators	Matrisome-associated
FGF1	2.6469	Secreted Factors	Matrisome-associated
FGF16	7.292999999999999	Secreted Factors	Matrisome-associated
PRG3	8.2896	Proteoglycans	Core matrisome
CRLF1	2.2582	Secreted Factors	Matrisome-associated
IL9	3.8947000000000003	Secreted Factors	Matrisome-associated
COL6A6	7.3012999999999995	Collagens	Core matrisome
FREM3	2.5394	ECM-affiliated Proteins	Matrisome-associated
ANGPTL7	3.2522	Secreted Factors	Matrisome-associated
