name	prize	Category	Division
IL16	3.339	Secreted Factors	Matrisome-associated
SPP1	3.7772	ECM Glycoproteins	Core matrisome
FGA	6.8936	ECM Glycoproteins	Core matrisome
ANXA2	4.9896	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.5275	ECM Glycoproteins	Core matrisome
SPARCL1	4.3831999999999995	ECM Glycoproteins	Core matrisome
PLG	3.3724	ECM Regulators	Matrisome-associated
SERPINA1	3.2522	ECM Regulators	Matrisome-associated
TNC	3.1542999999999997	ECM Glycoproteins	Core matrisome
ZFP91	2.3811	Secreted Factors	Matrisome-associated
KNG1	4.072299999999999	ECM Regulators	Matrisome-associated
FNDC1	6.321899999999999	ECM Glycoproteins	Core matrisome
LTBP2	5.6071	ECM Glycoproteins	Core matrisome
ADAM17	3.3329	ECM Regulators	Matrisome-associated
IGFBP3	2.3207	ECM Glycoproteins	Core matrisome
ELFN2	5.043900000000001	ECM-affiliated Proteins	Matrisome-associated
ECM2	3.488	ECM Glycoproteins	Core matrisome
TGM2	3.8773	ECM Regulators	Matrisome-associated
FN1	2.5419	ECM Glycoproteins	Core matrisome
MUC1	4.1749	ECM-affiliated Proteins	Matrisome-associated
S100A11	2.9195	Secreted Factors	Matrisome-associated
HRNR	3.8404	Secreted Factors	Matrisome-associated
SERPINC1	5.3953	ECM Regulators	Matrisome-associated
SERPINA10	2.8369999999999997	ECM Regulators	Matrisome-associated
FBLN1	3.1605999999999996	ECM Glycoproteins	Core matrisome
SERPINB1	2.22	ECM Regulators	Matrisome-associated
F13A1	2.8914	ECM Regulators	Matrisome-associated
PRG4	2.8223000000000003	Proteoglycans	Core matrisome
LGALS1	3.9692	ECM-affiliated Proteins	Matrisome-associated
EMCN	5.9986	ECM-affiliated Proteins	Matrisome-associated
ITIH4	5.4565	ECM Regulators	Matrisome-associated
SERPINB6	2.825	ECM Regulators	Matrisome-associated
ADAMTSL3	3.7752999999999997	ECM Regulators	Matrisome-associated
SPOCK2	5.0805	Proteoglycans	Core matrisome
ABI3BP	4.2271	ECM Glycoproteins	Core matrisome
S100A13	2.4688	Secreted Factors	Matrisome-associated
LAMA3	4.0722000000000005	ECM Glycoproteins	Core matrisome
SERPIND1	2.6358	ECM Regulators	Matrisome-associated
PLXND1	2.9126000000000003	ECM-affiliated Proteins	Matrisome-associated
SEMA6D	2.1283	ECM-affiliated Proteins	Matrisome-associated
FGB	3.6503	ECM Glycoproteins	Core matrisome
COL20A1	2.3087999999999997	Collagens	Core matrisome
NRG1	3.6564	Secreted Factors	Matrisome-associated
LAMB2	2.2291	ECM Glycoproteins	Core matrisome
TGFBI	2.644	ECM Glycoproteins	Core matrisome
CLEC4A	2.0998	ECM-affiliated Proteins	Matrisome-associated
FBN1	2.6299	ECM Glycoproteins	Core matrisome
SDC1	4.597	ECM-affiliated Proteins	Matrisome-associated
SDC3	2.1304000000000003	ECM-affiliated Proteins	Matrisome-associated
PARM1	2.6773	ECM-affiliated Proteins	Matrisome-associated
S100P	3.6640999999999995	Secreted Factors	Matrisome-associated
ANGPT2	4.1569	Secreted Factors	Matrisome-associated
LAMC1	2.5370999999999997	ECM Glycoproteins	Core matrisome
TECTA	3.512	ECM Glycoproteins	Core matrisome
MATN3	2.4585999999999997	ECM Glycoproteins	Core matrisome
GDF6	7.0249999999999995	Secreted Factors	Matrisome-associated
ADAM28	2.7146	ECM Regulators	Matrisome-associated
FGF16	2.3735999999999997	Secreted Factors	Matrisome-associated
PRG3	5.6798	Proteoglycans	Core matrisome
FST	2.7182	Secreted Factors	Matrisome-associated
CRLF1	5.0809	Secreted Factors	Matrisome-associated
FREM3	6.5723	ECM-affiliated Proteins	Matrisome-associated
ANGPTL7	2.6088	Secreted Factors	Matrisome-associated
